,Track,Album_Name,Artist,Release_Date,ISRC,All_Time_Rank,Track_Score,Spotify_Streams,Spotify_Playlist_Count,Spotify_Playlist_Reach,Spotify_Popularity,YouTube_Views,YouTube_Likes,TikTok_Posts,TikTok_Likes,TikTok_Views,YouTube_Playlist_Reach,Apple_Music_Playlist_Count,AirPlay_Spins,SiriusXM_Spins,Deezer_Playlist_Count,Deezer_Playlist_Reach,Amazon_Playlist_Count,Pandora_Streams,Pandora_Track_Stations,Soundcloud_Streams,Shazam_Counts,TIDAL_Popularity,Explicit_Track,numero_ligne,Pandora_Track,spotify_artist_id,spotify_followers_feb25,artist_genres
68,In the End,Papercuts,Linkin Park,2024-04-12,USWB11201322,72,174.8,2045512421,97,488602,,0,0,0,0,0,0,,0,0,0,0,2,0,,0,0,,0,72,0,6XyY86QOPPrYVGvF9ch6wz,28825788,Error: 429
565,There's Nothing Holdin' Me Back,Illuminate,Shawn Mendes,2016-09-23,USUM71702833,589,62.6,2043626431,185796,81455782,80.0,0,12626585,2310405,82394327,544400947,1720678088,190.0,314017,546,293,0,55,284424039,"97,441",0,14902121,,0,591,284424039,7n2wHs1TKAczGzO7Dd2rGr,44383242,Error: 429
191,Without Me,Without Me,Halsey,2018-10-04,USUM71813499,200,107.4,2042792456,198888,69311277,75.0,0,20528541,3897257,208270183,2216715741,2352917415,180.0,320792,300,69,0,89,562568504,"360,183",24711739,14816076,,1,200,562568504,26VFTg2z8YR0cCuwLzESi2,21948500,Error: 429
3,Flowers,Flowers - Single,Miley Cyrus,2023-01-12,USSM12209777,4,444.9,2031280633,269802,136569078,85.0,0,10629796,7189811,1078757968,14603725994,3351188582,394.0,1474799,0,264,0,210,190260277,"203,384",0,11822942,,0,4,190260277,5YGY8feqx7naU7z4HrwZM6,25570090,Error: 429
3624,Flowers,Flowers (Official Video),Miley Cyrus,2023-01-12,USSM22202811,3752,22.1,2031280633,1,92,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,3754,0,5YGY8feqx7naU7z4HrwZM6,25570090,Error: 429
4353,Smells Like Teen Spirit,Nevermind (30th Anniversary Edition Super Deluxe),Nirvana,1991-09-24,USGF19942501,4510,19.6,2021910364,410054,113406994,77.0,0,4710499,264172,95247745,720283921,837901,287.0,146813,287,256,0,97,691979509,"317,966",13047851,12775440,,0,4518,691979509,6olE6TJLqED3rqDCT0FyPh,21477662,Error: 429
3095,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY - Single,Lil Nas X,2021-07-23,USSM12104540,3182,24.4,2014959725,7808,1446867,48.0,0,910332,0,0,0,1641,56.0,210716,0,0,0,2,0,,0,0,,0,3212,0,7jVv8c5Fj3E9VhNjxT4snq,12378673,Error: 429
105,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2021-07-23,USSM12104539,110,145.3,2014959725,354831,87942438,70.0,0,16856186,1750366,915814897,9558947943,3191316960,360.0,245228,925,109,0,74,75167268,"96,430",0,12693846,,1,110,75167268,7jVv8c5Fj3E9VhNjxT4snq,12378673,Error: 429
544,Cold Heart - PNAU Remix,Diamonds (Deluxe),Elton John,2017-11-10,GBUM72104705,565,64.0,2011121774,314601,173805568,77.0,0,2971579,472726,57732873,943751388,4809912436,441.0,657334,0,302,0,147,219173521,"71,766",0,18802954,,0,568,219173521,3PhoLpVuITZKcymswpck5b,14450119,Error: 429
185,Memories,Memories,Maroon 5,2019-09-20,USUM71913350,194,109.3,2011072164,222804,49920599,77.0,0,11720744,2377898,155233360,1458416059,2403585054,268.0,765565,403,445,0,50,403824864,"253,642",0,14241952,,0,194,403824864,04gDigrS5kc9YWfZHwBETP,44115767,Error: 429
1566,Flowers,NOW That's What I Call Music! 115,Miley Cyrus,2023-07-28,USSM12300148,1625,36.4,2010422639,7,185,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,1627,0,5YGY8feqx7naU7z4HrwZM6,25570090,Error: 429
1551,Locked Out Of Heaven,NRJ 200% Hits 2013,Bruno Mars,2012-01-01,USAT21203287,1602,36.6,2004657631,277766,134689771,83.0,0,9714447,49296,11894522,91255671,1689353351,150.0,378433,291,214,0,51,0,,29413705,715420,,0,1612,0,0du5cEVh5yTK9QJze8zA0C,68025103,Error: 429
1764,Save Your Tears,After Hours (Deluxe),The Weeknd,2020-03-20,USUG12000669,1827,34.0,1995511952,8264,1155540,49.0,0,0,0,0,0,0,68.0,916627,0,29,0,0,0,,0,0,,1,1829,0,1Xyo4u8uXC1ZmMpatF05PJ,100161429,Error: 429
355,Save Your Tears,After Hours,The Weeknd,2020-03-20,USUG12000658,371,79.9,1995511952,304456,63126296,80.0,0,2699016,415050,137726738,1154403769,327,285.0,3607,321,46,0,27,283725931,"79,728",22025427,15776388,,1,371,283725931,1Xyo4u8uXC1ZmMpatF05PJ,100161429,Error: 429
243,Uptown Funk,Full Circle: The Live Anthology,Mark Ronson,2011-11-20,GBARL1401524,254,97.1,1993030264,256764,149909699,77.0,0,24960395,274381,98429039,1268235679,1997821697,507.0,160982,366,308,0,137,994708599,"2,280,901",0,23508115,,1,254,994708599,3hv9jJF3adDNsBSIQDqcjp,1190841,Error: 429
308,Congratulations,Congratulations,Post Malone,2016-11-04,USUM71614484,322,85.3,1984802459,246374,81736432,75.0,0,11063672,955053,99916455,811673866,172345162,143.0,32009,57,41,0,26,389602011,"364,648",155990695,5233589,,1,322,389602011,246dkjvS1zLTtiykXe5h60,46531018,Error: 429
250,Dakiti,Dakiti,Bad Bunny,2020-01-01,QMFME2004132,262,96.1,1977947460,245685,56430031,72.0,0,10999677,21703,1119576,21573356,724908300,265.0,202804,241,97,0,72,152205131,"46,748",0,6091496,,1,262,152205131,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
2550,'Till I Collapse,The Eminem Show,Eminem,2002-05-26,USIR10211066,2651,27.4,1958809069,282888,74055843,79.0,0,10918289,41045,6151095,54356279,324314535,83.0,1714,25,37,0,29,618998662,"1,209,416",0,4812702,,1,2653,618998662,7dGJo4pcD2V6oG8kP0tJRR,97568991,Error: 429
921,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,USUM71805170,962,49.2,1953403531,239092,47844195,74.0,0,734538,104133,9802093,97061584,0,144.0,350458,203,59,0,79,467402120,"251,025",0,8827325,,1,965,467402120,246dkjvS1zLTtiykXe5h60,46531018,Error: 429
3519,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,USUM71805184,3647,22.5,1953403531,5013,1630513,46.0,0,6338986,0,0,0,605280632,54.0,0,0,0,0,1,0,,0,0,,0,3648,0,246dkjvS1zLTtiykXe5h60,46531018,Error: 429
1701,I Took A Pill In Ibiza - Seeb Remix,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,2015-07-24,USUM71509342,1757,34.8,1949596473,230708,75554079,76.0,0,344218,86209,13537686,141060421,11818,232.0,121489,0,88,0,44,424769855,"323,572",0,23744240,,1,1764,424769855,2KsP6tYLJlTBvSUxnwlVWa,1446513,Error: 429
628,Faded,Faded,Alan Walker,2015-12-04,NOG841549010,653,59.4,1943842010,221874,62851374,75.0,0,5232880,11253946,269640001,4682512450,23770197,103.0,107625,4,107,0,49,122793202,"262,131",11403504,26821494,,0,656,122793202,7vk5e3vY1uw9plTHJAMwjN,40271612,Error: 429
400,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-05-04,RUB421901499,417,75.2,1927961994,323997,86092004,72.0,0,3572454,399114,47716560,525749281,319370580,387.0,368034,0,285,0,51,273518696,"155,662",0,28977015,,1,419,273518696,0H39MdGGX6dbnnQPt6NQkZ,1107826,Error: 429
1295,Someone Like You,21' Sampler,Adele,2011-01-18,GBBKS1000351,1345,40.5,1925879064,211527,80288449,75.0,0,4034527,102404,46563916,401049702,188798506,249.0,56055,118,121,0,90,1114782026,"1,198,407",0,14474611,,0,1350,1114782026,4dpARuHxo51G3z768sgnrY,62503144,Error: 429
588,Before You Go,Divinely Uninspired To a Hellish Extent (Extended Edition),Lewis Capaldi,2019-05-17,DEUM71905868,611,61.3,1920784716,211573,106250249,77.0,0,8072383,912147,104538556,1042158771,614489930,203.0,1048,68,62,0,33,198714579,"117,124",0,12280979,,0,615,198714579,4GNC7GD6oZMSxPGyXy4MNB,13273454,Error: 429
457,7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,USWB11506516,475,70.5,1916203330,218955,70223741,78.0,0,17104498,1080789,102852730,877998186,1859362069,176.0,119470,79,62,0,29,608909370,"838,417",43283341,0,,0,476,608909370,25u4wHJWxCA9vO0CzxAbK7,2542436,Error: 429
104,The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,USAT21906978,109,146.6,1911559785,317345,87765033,78.0,0,4829633,4930490,561201008,4574447121,2077511,255.0,296948,181,138,0,28,295741432,"633,414",168458097,11988760,,1,109,295741432,757aE44tKEUQEqRuT6GnEB,11223678,Error: 429
673,Stitches,Stitches,Shawn Mendes,2015-02-10,USUM71500658,700,57.8,1907768690,170905,58551250,69.0,0,16309142,396789,45962200,403748250,1696441023,206.0,180036,259,132,0,38,637391281,"479,403",0,14744823,,0,703,637391281,7n2wHs1TKAczGzO7Dd2rGr,44383242,Error: 429
4162,The Scientist,The Scientist,Coldplay,2002-08-05,GBAYE0200772,4294,20.3,1903413912,239330,115908926,79.0,0,10131009,136190,51824460,481408577,362415693,55.0,37545,38,217,0,79,0,,1013140,150106,,0,4314,0,4gzpq5DPGxSnKTe4SA8HAU,56782417,Error: 429
2008,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-24,USSM12100532,2067,31.7,1902241314,7736,1546777,44.0,0,11124112,0,0,0,2455399379,94.0,16421,0,6,0,1,0,,0,0,,0,2080,0,7jVv8c5Fj3E9VhNjxT4snq,12378673,Error: 429
228,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-26,USSM12100531,238,100.8,1902241314,316054,50751390,70.0,0,3603644,2297386,864049980,7655286423,3417613,310.0,262285,0,112,0,80,72087250,"72,155",0,10553717,,1,238,72087250,7jVv8c5Fj3E9VhNjxT4snq,12378673,Error: 429
240,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015-01-01,USAT21703595,251,97.6,1891920348,159571,73641738,78.0,0,43663933,2196129,424216963,3455170110,602157439,137.0,0,5,8,0,6,0,,0,22021769,,0,251,0,137W8MRPWKqSmrBGDBFSop,11827781,Error: 429
1474,See You Again (feat. Charlie Puth),Furious 7: Original Motion Picture Soundtrack,Wiz Khalifa,2015-03-10,USAT21500313,1528,37.6,1891920348,75665,19726243,55.0,0,2297210,0,0,0,1443387,177.0,92694,1,94,0,64,1058619833,"1,085,356",0,52620,,0,1533,1058619833,137W8MRPWKqSmrBGDBFSop,11827781,Error: 429
415,Don't Let Me Down,Pop Party,The Chainsmokers,2016-01-01,USQX91600011,432,74.1,1888829482,206507,80884955,76.0,0,18577555,1564955,439675389,6097870496,366325473,4.0,126648,72,101,0,55,768352230,"344,561",0,0,,0,434,768352230,69GGBxA162lTqCwzJG5jLp,20866536,Error: 429
360,Moonlight,?,XXXTENTACION,2018-03-16,USUG11800209,375,79.5,1885431727,241112,41330643,77.0,0,24201486,275009,36219008,300772720,160456727,66.0,16859,2,41,0,15,138948996,"311,466",80552486,3644968,,1,376,138948996,15UsOTVnJzReFVN1VCnxy4,49097458,Error: 429
2347,I'm Not The Only One,In The Lonely Hour (Deluxe),Sam Smith,2014-01-01,GBUM71308836,2428,28.9,1879966374,164059,76679523,77.0,0,2891357,65764,52262804,417275446,999433,124.0,1427,125,213,0,26,576011327,"191,798",0,15809409,,0,2433,576011327,2wY79sveU1sp5g7SokKOiI,25323230,Error: 429
3836,Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,1987-07-21,USGF18714809,3931,21.5,1879386440,295491,96032046,80.0,0,11222080,623935,57957597,673282408,743526260,212.0,145671,416,215,0,107,885046947,"444,606",0,10345515,,1,3974,885046947,3qm84nBOXUEQ2vnTfUTTFC,33082473,Error: 429
496,"thank u, next","thank u, next",Ariana Grande,2018-11-03,USUM71819361,515,68.0,1878196824,134913,54753824,73.0,0,20977857,1542901,119391916,982464070,919652612,238.0,190014,400,371,0,87,263689593,"359,639",0,26082,,1,517,263689593,66CXWjxzNUsdJxJ2JdwvnR,103752199,Error: 429
2070,I'm Yours,DDB Hitzone Best Of 2008,Jason Mraz,2008-01-01,USEE10800667,2136,31.1,1878098512,241725,103480270,72.0,0,1614148,117533,21898820,175364993,1243907,230.0,1643,257,404,0,84,1463624043,"938,632",0,12571538,,0,2142,1463624043,4phGZZrJZRo4ElhRtViYdl,7285514,Error: 429
64,Kill Bill,SOS,SZA,2022-12-08,USRC12204584,68,177.7,1873746537,190202,99546318,82.0,0,3153793,266430,152410048,1284413960,426461749,214.0,655242,0,73,0,122,57350590,"61,270",16992932,4873832,,0,68,57350590,7tYKF4w9nC0nq9CsPZTHyP,27313586,Error: 429
4173,Kill Bill,Kill Bill (Official Video),SZA,2023-01-10,USRV82300033,4291,20.3,1873746537,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,4327,0,7tYKF4w9nC0nq9CsPZTHyP,27313586,Error: 429
125,Dynamite,Dynamite,BTS,2020-08-21,QM7282022872,131,132.3,1872577908,144619,51186002,74.0,0,62311179,3098499,662794945,5063720138,2199001119,323.0,351169,198,355,0,98,0,,0,7896781,,0,131,0,3Nrfpe0tUJi4K4DXYWgMUX,77919662,Error: 429
124,Mood (feat. iann dior),Mood (feat. Iann Dior),24kGoldn,2020-07-24,USQX92003025,130,133.0,1867736006,302486,82611625,76.0,0,10795292,2467227,160756733,1768836179,2069527154,329.0,931316,0,273,0,85,240562062,"131,540",40756476,10228436,,1,130,240562062,6fWVd57NKTalqvmjRd2t8Z,2263128,Error: 429
454,We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,Charlie Puth,2015-11-05,USAT21502909,474,70.6,1859886400,161156,90365431,78.0,0,23086917,75102,49222866,265917250,2123773688,2.0,82648,52,110,0,32,174287836,"153,399",0,0,,0,473,174287836,6VuMaDnrHyPL1p4EHjYLi7,24104980,Error: 429
758,when the party's over,when the party's over,Billie Eilish,2018-10-17,USUM71815958,787,54.7,1845938685,186633,79124996,79.0,0,13775924,1622629,210787744,1349258289,750592461,163.0,24691,55,62,0,32,139323553,"150,239",0,5811377,,0,790,139323553,6qqNVTkY8uBg9cP3Jd7DAH,107556925,Error: 429
1061,Kill Bill,Kill Bill - Single,pasa michaelson,2023-08-26,GB8KE2318565,1156,45.2,1842758768,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1,1112,0,1my2pvFvefZsP1uRUeby6X,251,Error: 429
382,Sugar,V (Deluxe),Maroon 5,2014-08-29,USUM71410340,399,76.6,1838092894,186038,69903249,75.0,0,16983201,234084,29492228,406531709,1795021430,197.0,3772,240,350,0,54,761320130,"358,336",0,10029992,,1,399,761320130,04gDigrS5kc9YWfZHwBETP,44115767,Error: 429
632,Radioactive,Hear Me EP,Imagine Dragons,2012-01-01,USUM71201074,654,59.3,1836362703,236427,68978853,75.0,0,12824587,340696,56611247,640674307,216497133,111.0,166884,650,118,0,47,1108092615,"2,068,154",0,16364,,0,660,1108092615,53XhwfbYqKCa1cC15pYq2q,56449731,Error: 429
445,Blank Space,1989 (Deluxe),Taylor Swift,2014-01-01,USCJY1431309,463,71.5,1829733410,157465,49558504,76.0,0,16916871,104685,38075232,346032878,1811140554,154.0,41483,123,107,0,28,730704780,"855,164",749243,12259073,,0,464,730704780,06HL4z0CvFAxyc27GXpf02,132615138,Error: 429
1104,Payphone,Overexposed Track By Track,Maroon 5,2012-01-01,USUM71203347,1153,44.2,1828026153,249663,71678167,78.0,0,7080472,93015,49072987,397860038,1568063711,58.0,83578,135,112,0,28,667632597,"1,019,888",20102563,11327684,,1,1155,667632597,04gDigrS5kc9YWfZHwBETP,44115767,Error: 429
2018,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-08,USRC12100760,2083,31.6,1823871908,8460,1666482,46.0,0,4949298,0,0,0,2309356254,90.0,111842,0,2,0,2,0,,0,0,,0,2090,0,5cj0lLjcoR7YOSnhnX0Po5,32759043,Error: 429
212,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,USRC12100543,222,103.4,1823871908,262313,116916147,76.0,0,2540592,2074944,1053759171,8035914098,2053577,470.0,551084,650,129,0,98,100039259,"54,999",0,9556378,,1,222,100039259,5cj0lLjcoR7YOSnhnX0Po5,32759043,Error: 429
708,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,GBAHS1900672,735,56.5,1816356140,156748,74047669,70.0,0,11144552,209758,24824442,246666552,2108390436,46.0,404463,224,185,0,83,0,,0,0,,1,739,0,6eUKZXaKkcviH0Ku9w2n3V,119113661,Error: 429
61,Me Porto Bonito,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214877,64,184.8,1811990630,173358,67603671,79.0,0,8870768,4506600,549886060,6470937272,934894575,124.0,77120,327,44,0,63,111324744,"39,123",0,3393920,,1,64,111324744,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
2032,All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-01-01,USSM19400325,2097,31.5,1810649765,109411,45003974,60.0,0,7455155,18894720,1432227925,15963128797,29891688,418.0,131873,139,143,0,125,304497253,"3,556,791",1273462,6531412,,0,2104,304497253,4iHNK0tOyZPYnBU7nGAgpQ,11106572,Error: 429
739,Attention,Attention,Charlie Puth,2017-04-20,USAT21700928,768,55.3,1800254516,162682,40159047,75.0,0,14529538,391214,96491219,759021013,1775438219,,22199,160,135,0,40,352441778,"196,853",0,0,,0,771,352441778,6VuMaDnrHyPL1p4EHjYLi7,24104980,Error: 429
2705,The Real Slim Shady,The Source Hip-Hop Hits Vol. 4,Eminem,2000-01-01,USIR10000448,2796,26.5,1798020679,352947,75283550,81.0,0,7927293,74682,86740640,771015965,568968886,93.0,70311,82,68,0,46,508575450,"1,263,577",1131521,6637985,,1,2814,508575450,7dGJo4pcD2V6oG8kP0tJRR,97568991,Error: 429
4199,Me Porto Bonito,Me Porto Bonito,Renzo Pianciola,2022-09-09,QZTPX2259995,4420,20.2,1797039538,2,78,7.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,4355,0,5gll5A4o6CPtrF4Vzk6KTQ,2818,Error: 429
1067,Pumped Up Kicks,Pumped up Kicks,Foster The People,2010-01-01,USSM11002931,1113,45.1,1791778314,344490,131726745,81.0,0,5713061,786192,342804034,2757623631,19949320,195.0,121067,167,148,0,46,777542552,"1,767,555",0,16415660,,0,1118,777542552,7gP3bB2nilZXLfPHJhMdvc,3937974,Error: 429
779,Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,GBUM71800366,811,53.9,1790579305,180069,75602805,76.0,0,7627895,226361,15100678,81167209,225749952,148.0,298540,164,33,0,64,394705510,"159,091",0,10854729,,0,813,394705510,5Rl15oVamLq7FbSb0NNBNy,10228296,Error: 429
1106,I Like Me Better,I Like Me Better,Lauv,2017-05-19,GBWWP1702907,1152,44.2,1784308411,157818,34910721,75.0,0,7077307,573681,117065490,886160801,145737544,92.0,225675,241,34,0,24,334762962,"97,867",0,7684583,,0,1157,334762962,5JZ7CnR6gTvEMKX4g70Amv,6530758,Error: 429
579,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-29,USUG11800560,603,61.6,1780889877,229909,75001452,79.0,0,10766000,284554,89244170,742902070,288311308,121.0,3403,4,62,0,29,173195736,"97,371",16332502,8331752,,0,606,173195736,1Xyo4u8uXC1ZmMpatF05PJ,100161429,Error: 429
1628,The Nights,Full Circle: The Live Anthology,Avicii,2011-11-20,CH3131340464,1680,35.6,1780761618,306987,80839124,79.0,0,12229051,3069701,317503477,3389115337,248385509,89.0,22140,0,111,0,28,66876028,"81,455",0,12603697,,0,1690,66876028,1vCWHaC5f2uS3yhpwWbIA6,23413782,Error: 429
3167,Me Rehï¿½ï,Me Rehï¿½ï,Danny Ocean,2016-09-16,USWL11700128,3274,24.0,1779760815,90161,37656145,69.0,0,3624282,513775,50587031,371899383,6608,136.0,23294,82,57,0,6,0,,0,0,,0,3285,0,5H1nN1SzW0qNeUEZvuXjAj,5884551,Error: 429
557,Cheap Thrills,Cheap Thrills,Sia,2015-12-17,USRC11502935,580,63.2,1779046979,161840,45579916,70.0,0,13236478,836539,56823958,925857941,1534392666,196.0,10434,236,87,0,90,607967991,"285,233",0,28940990,,0,582,607967991,5WUlDfRSoLAfcVSX1WnrxN,29405312,Error: 429
1078,Me Rehï¿½ï,Los Nï¿½ï¿½meros 1 De Los 40 (Music Inspires L,Danny Ocean,2017-11-03,USWL11900076,1126,44.8,1778934858,37040,21117726,74.0,0,6102709,261323,17109874,158762431,484024351,12.0,165,0,9,0,10,66752966,"47,350",0,6246243,,0,1129,66752966,5H1nN1SzW0qNeUEZvuXjAj,5884551,Error: 429
284,Heathens,Heathens,Twenty One Pilots,2016-06-16,USAT21601930,296,88.6,1777196966,241108,65091468,78.0,0,21763865,4715288,113594559,1024805500,479301512,125.0,153475,322,108,0,31,513952113,"630,803",0,14696531,,0,296,513952113,3YQKmKGau1PzlVlkL1iodx,25112142,Error: 429
152,Bad Habits,#NAME?,Ed Sheeran,2020-01-01,GBAHS2100318,159,120.8,1754311538,271758,62218811,74.0,0,7686994,1036355,225139300,2658904267,3526952174,454.0,1347725,0,352,0,136,269834154,"88,143",17144484,15886717,,0,159,269834154,6eUKZXaKkcviH0Ku9w2n3V,119113661,Error: 429
453,Somebody That I Used To Know,Making Mirrors (Deluxe),Gotye,2011-01-01,AUZS21100040,471,71.0,1752826514,352833,87651528,74.0,0,22532779,312945,551329120,4679645090,490308209,202.0,301048,474,115,0,71,878651542,"1,581,901",15266983,37339828,,0,472,878651542,2AsusXITU8P25dlRNhcAbG,2234324,Error: 429
997,Be Alright,Be Alright,Dean Lewis,2018-06-29,AUUM71800255,1042,47.0,1749353402,182732,81424354,72.0,0,2156754,191718,48497239,379547638,2742,148.0,153400,53,47,0,26,187475548,"145,064",38670021,12744176,,1,1045,187475548,3QSQFmccmX81fWCUSPTS7y,3600474,Error: 429
789,I Feel It Coming,I Feel It Coming,The Weeknd,2016-11-17,USUG11601012,817,53.6,1749088490,193568,52373071,72.0,0,7616181,0,2430,36437,287132059,298.0,130551,212,123,0,46,230834970,"108,406",7851939,17963628,,0,823,230834970,1Xyo4u8uXC1ZmMpatF05PJ,100161429,Error: 429
821,Can't Feel My Face,Your Songs 2015,The Weeknd,2015-03-02,USUG11500741,851,52.6,1747534539,212829,101243254,76.0,0,8927108,552005,26588465,264572676,238111307,433.0,158190,474,149,0,97,552312888,"221,611",4197860,14056461,,0,856,552312888,1Xyo4u8uXC1ZmMpatF05PJ,100161429,Error: 429
48,Despacito,Despacito (Featuring Daddy Yankee),Luis Fonsi,2017-01-13,USUM71607007,50,203.5,1747093405,178114,49464650,74.0,0,61799279,799338,78304409,1143297071,569548901,179.0,121234,116,145,0,118,266603596,"2,359,900",0,19622551,,0,50,266603596,4V8Sr092TqfHkfAA5fXXqG,10759369,Error: 429
357,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,GBARL1600460,373,79.8,1746790923,204049,117171040,79.0,0,13411706,2176881,17649503,137718139,276177209,356.0,119588,81,173,0,86,595393905,"143,591",1056564,13444054,,0,373,595393905,7CajNmpbOovFoOoasH2HaY,23067742,Error: 429
549,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,USUM71809132,571,63.7,1736530084,174867,50426363,73.0,0,4489619,133341,12574029,116720227,698890380,173.0,315236,198,51,0,51,438743234,"136,245",32640916,8681998,,0,574,438743234,5CiGnKThu5ctn9pBxv7DGa,1331810,Error: 429
292,"CAN'T STOP THE FEELING! (Original Song From Dreamworks Animation's ""Trolls"")","CAN'T STOP THE FEELING! (Original Song From Dreamworks Animation's ""Trolls"")",Justin Timberlake,2016-05-06,USRC11600876,305,87.1,1733302434,191065,88781556,72.0,0,9042088,2563738,26503434,153590873,319751277,459.0,364043,576,482,0,116,605593706,"1,206,969",0,15828266,,0,305,605593706,31TPClRtHm23RisEBtV3X7,15071295,Error: 429
548,Chandelier,Todo Exitos 2014 (Los Nï¿½ï¿½mero 1 Del A,Sia,2014-01-01,USRC11400498,569,63.8,1729264620,171065,77207881,75.0,0,17150946,369612,124140769,1176707701,1774014030,216.0,244316,257,151,0,70,409374508,"528,134",0,19192527,,0,573,409374508,5WUlDfRSoLAfcVSX1WnrxN,29405312,Error: 429
1063,Ride,Ride,Twenty One Pilots,2015-05-12,USAT21500598,1110,45.2,1724766252,240346,62583866,79.0,0,14628417,473867,64556528,515516585,186902563,7.0,156588,225,63,0,33,0,,0,0,,0,1114,0,3YQKmKGau1PzlVlkL1iodx,25112142,Error: 429
